segment_length;buffer_size;lr;mlbs;bandwidth;count;median(buffer_underrruns);mean(buffer_underrruns);stdev(buffer_underrruns);min(buffer_underrruns);q1(buffer_underrruns);q3(buffer_underrruns);max(buffer_underrruns)
0,2;0,25;0;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,015625;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,015625;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,015625;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,015625;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,015625;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,015625;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,015625;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,015625;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,015625;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,015625;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,015625;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,015625;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,015625;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,03125;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,03125;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,03125;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,03125;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,03125;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,03125;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,03125;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,03125;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,03125;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,03125;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,03125;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,03125;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,03125;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,0625;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,0625;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,0625;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,0625;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,0625;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,0625;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,0625;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,0625;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,0625;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,0625;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,0625;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,0625;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,0625;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,125;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,125;0,1;0,533333333333333;3;2;2,333;0,577;2;2;3;3
0,2;0,25;0,125;0,1;0,566666666666667;3;1;1;1;0;0;2;2
0,2;0,25;0,125;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,125;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,125;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,125;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,125;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,125;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,125;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,125;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,125;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,125;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,25;0,1;0,466666666666667;3;5;5;1;4;4;6;6
0,2;0,25;0,25;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,25;0,1;0,566666666666667;3;1;1;1;0;0;2;2
0,2;0,25;0,25;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,25;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,25;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,25;0,6;0,566666666666667;3;1;1;1;0;0;2;2
0,2;0,25;0,25;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,25;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,25;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,25;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,25;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,25;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,5;0,1;0,466666666666667;3;10;10,333;0,577;10;10;11;11
0,2;0,25;0,5;0,1;0,533333333333333;3;10;9,333;1,155;8;8;10;10
0,2;0,25;0,5;0,1;0,566666666666667;3;9;9;1;8;8;10;10
0,2;0,25;0,5;0,1;0,6;3;9;8,667;0,577;8;8;9;9
0,2;0,25;0,5;0,1;0,633333333333333;3;8;8;1;7;7;9;9
0,2;0,25;0,5;0,1;0,666666666666667;3;8;8;0;8;8;8;8
0,2;0,25;0,5;0,1;1;3;7;6,667;0,577;6;6;7;7
0,2;0,25;0,5;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,5;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,5;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,5;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,5;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,25;0,5;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,5;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,5;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,5;1;1;3;0;0;0;0;0;0;0
0,2;0,25;0,75;0,6;0,466666666666667;3;5;5,333;0,577;5;5;6;6
0,2;0,25;0,75;0,6;0,533333333333333;3;3;2,667;0,577;2;2;3;3
0,2;0,25;0,75;0,6;0,566666666666667;3;2;2,333;0,577;2;2;3;3
0,2;0,25;0,75;0,6;0,6;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,75;0,6;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,75;0,6;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,75;0,6;1;3;0;0;0;0;0;0;0
0,2;0,25;0,75;1;0,466666666666667;3;5;4,667;0,577;4;4;5;5
0,2;0,25;0,75;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;0,75;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,25;0,75;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,75;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,75;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;0,75;1;1;3;0;0;0;0;0;0;0
0,2;0,25;1;0,6;0,466666666666667;3;11;11,667;1,155;11;11;13;13
0,2;0,25;1;0,6;0,533333333333333;3;10;10,667;1,155;10;10;12;12
0,2;0,25;1;0,6;0,566666666666667;3;10;10,333;0,577;10;10;11;11
0,2;0,25;1;0,6;0,6;3;11;10,333;1,155;9;9;11;11
0,2;0,25;1;0,6;0,633333333333333;3;10;10;1;9;9;11;11
0,2;0,25;1;0,6;0,666666666666667;3;11;10,667;0,577;10;10;11;11
0,2;0,25;1;0,6;1;3;9;9,333;0,577;9;9;10;10
0,2;0,25;1;1;0,466666666666667;3;5;5;1;4;4;6;6
0,2;0,25;1;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,25;1;1;0,566666666666667;3;1;1,333;1,528;0;0;3;3
0,2;0,25;1;1;0,6;3;1;1;1;0;0;2;2
0,2;0,25;1;1;0,633333333333333;3;0;0,333;0,577;0;0;1;1
0,2;0,25;1;1;0,666666666666667;3;0;0,333;0,577;0;0;1;1
0,2;0,25;1;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0;0,6;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0;0,6;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0;0,6;1;3;0;0;0;0;0;0;0
0,2;0,75;0;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0;1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0;1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,015625;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,015625;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,015625;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,015625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,015625;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,015625;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,015625;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,015625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;0,6;1;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,015625;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,015625;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,015625;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,015625;1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,015625;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,03125;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,03125;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,03125;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,03125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,03125;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,03125;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,03125;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,03125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;0,6;1;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,03125;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,03125;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,03125;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,03125;1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,03125;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,0625;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,0625;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,0625;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,0625;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,0625;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,0625;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,0625;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,0625;0,6;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,6;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;0,6;1;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,0625;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,0625;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,0625;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,0625;1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,0625;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,125;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,125;0,1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,125;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,125;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,125;0,6;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,125;0,6;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,125;0,6;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,125;0,6;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,6;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,125;0,6;1;3;0;0;0;0;0;0;0
0,2;0,75;0,125;1;0,466666666666667;3;4;4,333;0,577;4;4;5;5
0,2;0,75;0,125;1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,125;1;0,566666666666667;3;0;0,667;1,155;0;0;2;2
0,2;0,75;0,125;1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,125;1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,125;1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,125;1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,25;0,1;0,466666666666667;3;5;4,667;0,577;4;4;5;5
0,2;0,75;0,25;0,1;0,533333333333333;3;2;2;1;1;1;3;3
0,2;0,75;0,25;0,1;0,566666666666667;3;1;1;1;0;0;2;2
0,2;0,75;0,25;0,1;0,6;3;0;0,333;0,577;0;0;1;1
0,2;0,75;0,25;0,1;0,633333333333333;3;0;0;0;0;0;0;0
0,2;0,75;0,25;0,1;0,666666666666667;3;0;0;0;0;0;0;0
0,2;0,75;0,25;0,1;1;3;0;0;0;0;0;0;0
0,2;0,75;0,25;0,6;0,466666666666667;3;4;4,333;0,577;4;4;5;5
